collection_url,collection_id,collection_version_id,dataset_id,dataset_version_id,first_author,journal,is_preprint,year,tissue,disease,author_cell_type,embedding,cell_count,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,notes,Ajith_notes
https://cellxgene.cziscience.com/collections/b3e2c6e3-9b05-4da9-8f42-da38a664b45b,b3e2c6e3-9b05-4da9-8f42-da38a664b45b,554b5b3f-a7cb-4166-9dc0-d3ea2e317ec7,e067e5ca-e53e-485f-aa8e-efd5435229c8,46d8d92b-32e0-4ca5-9907-4dbf519c7fc3,Wilson,Nat Commun,FALSE,2022,cortex of kidney,normal,author_cell_type,X_umap,39176,2025-10-24T21:06:55+00:00,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/46d8d92b-32e0-4ca5-9907-4dbf519c7fc3.h5ad,,
https://cellxgene.cziscience.com/collections/981b0c87-76d0-4edf-b201-58c52b5cd2f0,981b0c87-76d0-4edf-b201-58c52b5cd2f0,a661f222-d3e7-48b9-b081-1090928415a6,8dc29642-be06-46dc-a289-8075915745d4,b0503d37-f734-4b5c-b3b0-35c877e0c636,Hochane,PLoS Biol,FALSE,2019,kidney,normal,knn_cell_type,X_tsneMNN,17962,2025-10-24T21:07:26+00:00,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/b0503d37-f734-4b5c-b3b0-35c877e0c636.h5ad,fetal,
https://cellxgene.cziscience.com/collections/854c0855-23ad-4362-8b77-6b1639e7a9fc,854c0855-23ad-4362-8b77-6b1639e7a9fc,bf868bea-52be-443c-bbce-bb35249085b9,f95d8919-1f2a-405f-8776-bfecc0ab0f3f,26d15fe5-5e25-4649-bdf1-07814871ffd1,Xu,Cell,FALSE,2023,cortex of kidney,normal,Curated_annotation,X_umap,194504,2025-12-02T19:39:46+00:00,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/26d15fe5-5e25-4649-bdf1-07814871ffd1.h5ad,,"Some tissues are sequenced using Smart-seq2, CEL-seq2"
https://cellxgene.cziscience.com/collections/bcb61471-2a44-4d00-a0af-ff085512674c,bcb61471-2a44-4d00-a0af-ff085512674c,9de065bf-d85b-4f4f-86aa-c0e48bf6538b,0b75c598-0893-4216-afe8-5414cab7739d,25b62707-5933-415b-8000-3369ec4af23f,Lake,Nature,FALSE,2023,cortex of kidney,acute kidney failure,subclass.full,X_umap,304652,2025-11-12T17:15:29+00:00,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/25b62707-5933-415b-8000-3369ec4af23f.h5ad,,
https://cellxgene.cziscience.com/collections/dc3a5256-5c39-4a21-ac0c-4ede3e7b2323,dc3a5256-5c39-4a21-ac0c-4ede3e7b2323,00ad21fb-7a07-48c2-8471-c24620cdf230,0bae7ebf-eb54-46a6-be9a-3461cecefa4c,6b3b10eb-11e7-4589-af2e-591d7401cfaa,McEvoy,Nat Commun,FALSE,2022,cortex of kidney,normal,author_cell_type,X_umap,27675,2025-10-24T21:06:52+00:00,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/6b3b10eb-11e7-4589-af2e-591d7401cfaa.h5ad,,
https://cellxgene.cziscience.com/collections/307ce143-7cc8-4813-99b1-3797834149c9,307ce143-7cc8-4813-99b1-3797834149c9,d74eb989-e8a9-46bb-b4c5-6668addb500a,867757c1-3b1a-49d9-a0cd-17767eb160cc,70ae5e5d-5a40-4ab7-b8dd-becc5dffd4ba,Reck,Nat Commun,FALSE,2025,kidney,normal,celltype_l2,X_umap,46957,2025-10-28T17:29:50+00:00,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/70ae5e5d-5a40-4ab7-b8dd-becc5dffd4ba.h5ad,,
https://cellxgene.cziscience.com/collections/125eef58-0f61-4963-9b08-53e851ab65fb,125eef58-0f61-4963-9b08-53e851ab65fb,60fca22c-e960-4d11-aecc-dc9e5b831ad8,105c7dad-0468-4628-a5be-2bb42c6a8ae4,b2699b7c-947c-4d88-8759-e5c05e57f337,Young,Science,FALSE,2018,cortex of kidney,normal,author_cell_type,X_umap,40268,2025-10-24T21:06:57+00:00,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/b2699b7c-947c-4d88-8759-e5c05e57f337.h5ad,,
https://cellxgene.cziscience.com/collections/9b02383a-9358-4f0f-9795-a891ec523bcc,9b02383a-9358-4f0f-9795-a891ec523bcc,d4932ca7-a406-48df-bbea-40d10559ccb9,9df60c57-fdf3-4e93-828e-fe9303f20438,ff2e21de-0848-4346-8f8b-4e1741ec4b39,Muto,Nat Commun,FALSE,2021,cortex of kidney,normal,author_cell_type,X_umap,19985,2025-10-24T21:07:45+00:00,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/ff2e21de-0848-4346-8f8b-4e1741ec4b39.h5ad,,
https://cellxgene.cziscience.com/collections/e5f58829-1a66-40b5-a624-9046778e74f5,e5f58829-1a66-40b5-a624-9046778e74f5,6648d872-8ab3-4b3e-967f-9397f31aa98f,2423ce2c-3149-4cca-a2ff-cf682ea29b5f,65ca6e36-73b0-4c88-b0f3-7b23b48844ad,,Science,FALSE,2022,cortex of kidney,normal,free_annotation,X_scvi_full_donorassay,11376,2025-10-24T21:07:16+00:00,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/65ca6e36-73b0-4c88-b0f3-7b23b48844ad.h5ad,spatial,
